date,open,close,high,low,volume
2007-05-22,28.341,28.564,29.296,28.323,124376.7
2007-05-23,28.622,28.657,29.01,28.385,76320.81
2007-05-24,28.564,27.859,29.01,27.403,114201.75
2007-05-25,27.662,27.635,28.189,27.497,85754.5
2007-05-28,27.707,28.778,28.832,27.676,158345.01
2007-05-29,28.787,29.001,29.233,28.653,97017.95
2007-05-30,27.359,26.319,28.733,26.114,203316.5
2007-05-31,26.779,27.198,27.894,26.131,142413.13
2007-06-01,26.819,27.024,27.894,26.591,384486.59
2007-06-04,27.024,25.444,27.234,24.904,219698.18
2007-06-05,25.261,25.435,26.154,24.047,201583.74
2007-06-06,25.551,25.752,26.368,25.221,144222.52
2007-06-08,26.56,26.413,26.845,25.765,167923.94
2007-06-11,26.341,27.908,28.104,26.341,183390.17
2007-06-12,28.028,28.742,29.135,27.975,193908.32
2007-06-13,28.787,28.416,29.269,28.104,151368.74
2007-06-14,28.698,28.756,29.501,28.385,115152.21
2007-06-15,28.742,29.18,29.398,28.591,93825.19
2007-06-18,29.791,32.099,32.099,29.688,205301.73
2007-06-19,32.134,31.764,32.938,31.465,144186.95
2007-06-20,31.688,31.536,32.982,31.5,134554.49
2007-06-21,31.465,32.987,34.584,31.465,198228.55
2007-06-22,33.028,33.48,34.263,32.679,140628.57
2007-06-25,33.798,33.243,34.715,32.576,186735.79
2007-06-26,32.589,32.764,33.207,32.052,166576.1
2007-06-27,32.777,34.102,34.559,32.777,108954.47
2007-06-28,34.169,32.723,34.241,32.688,88164.45
2007-06-29,32.007,32.012,32.679,31.873,93936.47
2007-07-02,31.783,31.192,32.052,30.619,70236.72
2007-07-03,31.251,32.177,32.477,31.251,45929.13
2007-07-04,32.052,31.47,32.455,31.336,45024.26
2007-07-05,31.336,31.394,32.679,31.031,66118.7
2007-07-06,31.345,32.598,32.611,31.268,66052.93
2007-07-09,32.893,33.731,34.013,32.625,56814.63
2007-07-10,34.013,34.612,35.006,33.753,86853.04
2007-07-11,34.545,34.438,34.545,33.753,33665.64
2007-07-12,34.496,35.767,36.412,34.057,67414.16
2007-07-13,35.991,35.597,36.564,35.141,44066.91
2007-07-16,35.727,36.792,37.903,35.727,98339.13
2007-07-17,36.797,36.694,36.797,35.154,132322.22
2007-07-18,36.26,36.573,37.786,36.045,107608.52
2007-07-19,36.434,35.364,36.434,35.235,111135.09
2007-07-20,35.723,37.679,38.297,35.633,126833.96
2007-07-23,37.737,37.361,37.921,36.555,257001.64
2007-07-24,37.468,36.94,37.603,36.416,235980.05
2007-07-25,36.94,36.806,36.94,35.767,212895.44
2007-07-26,36.878,36.269,36.976,35.902,150663.89
2007-07-27,36.014,35.857,36.439,35.364,130134.75
2007-07-30,35.866,36.407,36.645,35.861,143462.82
2007-07-31,36.407,37.379,37.495,35.633,171732.23
2007-08-01,37.916,35.87,37.916,35.803,165011.98
2007-08-02,36.439,36.627,37.245,35.857,112760.59
2007-08-03,36.752,39.747,40.284,36.752,256936.79
2007-08-06,39.841,40.405,41.229,38.946,191168.77
2007-08-07,40.378,39.698,40.692,39.483,124329.88
2007-08-08,39.371,39.572,40.235,38.946,98063.32
2007-08-09,39.841,42.504,43.431,39.698,175415.89
2007-08-10,41.855,42.701,43.865,41.206,122910.99
2007-08-13,42.616,42.294,43.583,41.542,110833.48
2007-08-14,42.308,43.861,44.009,42.303,100951.64
2007-08-15,43.861,43.865,44.537,42.572,90172.51
2007-08-16,43.418,41.703,43.856,40.965,159425.53
2007-08-17,42.975,39.917,42.975,39.729,169571.32
2007-08-20,41.318,41.421,42.164,40.826,123339.6
2007-08-21,41.417,41.564,42.214,41.175,115804.64
2007-08-22,41.184,41.569,42.236,40.88,108622.05
2007-08-23,41.739,41.793,42.236,41.05,121525.0
2007-08-24,42.079,43.736,44.47,42.079,118407.7
2007-08-27,44.183,44.438,45.508,44.183,150392.63
2007-08-28,44.42,46.305,47.487,43.736,167160.55
2007-08-29,45.123,44.371,46.108,44.317,109482.55
2007-08-30,44.788,45.168,45.616,44.407,96898.35
2007-08-31,45.159,45.705,46.242,44.68,79969.89
2007-09-03,45.999,46.232,47.398,45.99,83997.94
2007-09-05,44.451,44.007,45.483,43.419,61234.32
2007-09-06,44.182,44.846,45.084,43.742,102554.73
2007-09-07,44.586,43.415,45.303,43.357,116613.37
2007-09-10,43.056,43.949,44.227,42.617,79457.94
2007-09-11,43.554,43.182,45.259,42.836,117334.59
2007-09-12,43.509,44.962,45.034,43.509,106949.81
2007-09-13,45.698,46.349,46.918,45.348,109230.51
2007-09-14,46.559,47.174,47.367,46.021,93198.36
2007-09-17,47.232,48.201,49.295,47.232,134378.87
2007-09-18,48.219,47.017,48.479,46.73,65949.05
2007-09-19,47.905,50.673,51.17,47.851,184995.38
2007-09-20,50.282,53.036,54.718,50.242,118623.11
2007-09-21,52.83,53.61,54.27,52.417,66459.25
2007-09-24,53.175,54.691,55.566,52.48,75058.68
2007-09-25,55.62,58.065,60.016,55.611,97031.88
2007-09-26,58.32,56.499,60.276,56.069,77131.56
2007-09-27,56.562,58.984,59.119,53.907,57290.17
2007-09-28,61.227,60.532,61.451,59.657,71186.44
2007-10-08,61.451,63.42,65.389,60.733,91145.69
2007-10-09,63.245,64.573,65.264,62.348,65847.12
2007-10-10,64.86,63.245,65.21,62.842,80836.0
2007-10-11,63.245,64.649,65.398,61.9,96470.4
2007-10-12,64.681,63.12,64.681,61.227,100592.27
2007-10-15,62.842,61.9,63.559,61.227,107186.77
2007-10-16,61.9,61.451,63.42,61.227,75411.06
2007-10-17,61.451,61.213,62.483,60.994,60616.67
2007-10-18,62.348,61.11,63.514,60.554,79096.9
2007-10-19,62.258,60.509,62.303,59.657,66503.84
2007-10-22,59.433,62.317,62.523,58.984,88047.16
2007-10-23,62.312,63.559,63.573,61.9,76849.5
2007-10-24,64.16,65.035,66.959,63.694,91523.94
2007-10-25,65.039,62.797,66.834,61.9,94618.97
2007-10-26,61.451,62.972,63.918,61.451,46382.44
2007-10-29,62.572,63.057,65.039,61.474,91252.45
2007-10-30,63.066,63.313,64.093,61.855,61624.83
2007-10-31,64.232,62.734,64.86,62.572,70453.29
2007-11-01,63.2,61.447,63.604,61.299,76587.59
2007-11-02,60.778,59.069,61.227,58.894,95075.94
2007-11-05,58.58,56.952,59.491,56.293,87901.88
2007-11-06,56.957,56.871,57.809,56.073,48925.68
2007-11-07,57.414,55.602,57.638,53.951,61892.87
2007-11-08,55.62,53.009,55.62,52.776,89238.84
2007-11-09,52.839,53.292,54.283,52.66,83577.68
2007-11-12,52.032,52.574,53.826,51.135,70261.21
2007-11-13,53.512,51.664,54.678,50.394,89967.42
2007-11-14,53.198,55.629,55.683,52.036,104406.27
2007-11-15,54.723,55.499,57.271,54.669,85787.58
2007-11-16,54.723,54.732,56.06,53.646,54094.34
2007-11-19,54.723,53.009,55.082,52.651,49108.02
2007-11-20,52.48,53.072,53.364,51.081,74698.21
2007-11-21,53.063,51.991,53.543,51.942,29716.48
2007-11-22,50.686,47.945,51.359,47.098,84586.91
2007-11-23,47.098,48.708,48.883,47.075,55368.87
2007-11-26,49.879,47.519,50.242,47.178,40592.94
2007-11-27,47.394,45.294,47.77,45.214,66725.69
2007-11-28,45.371,45.909,46.784,45.263,49848.23
2007-11-29,46.851,49.331,49.52,46.38,99393.56
2007-11-30,49.34,48.771,49.784,48.04,65984.87
2007-12-03,48.847,50.919,50.955,48.219,64820.14
2007-12-04,50.731,52.404,53.916,50.686,78710.56
2007-12-05,52.256,53.404,53.884,52.121,43168.8
2007-12-06,53.431,53.355,53.826,52.929,45189.43
2007-12-07,52.929,53.803,54.804,52.929,25435.27
2007-12-10,53.018,54.279,54.454,52.525,66689.44
2007-12-11,54.297,52.642,54.454,51.359,104340.55
2007-12-12,52.032,49.838,52.032,49.713,174867.36
2007-12-13,49.237,48.008,50.462,47.927,84123.11
2007-12-14,47.546,48.659,48.928,47.026,94043.82
2007-12-17,48.618,45.38,48.623,45.348,144679.28
2007-12-18,44.765,45.73,46.613,44.631,86369.22
2007-12-19,46.627,46.797,47.34,45.752,48021.75
2007-12-20,47.165,47.268,47.757,46.192,54012.28
2007-12-21,47.277,48.533,49.295,47.277,68975.17
2007-12-24,49.251,49.668,50.372,48.318,107054.92
2007-12-25,49.735,48.318,49.793,47.681,113442.02
2007-12-26,48.304,47.362,48.667,46.214,129516.66
2007-12-27,47.362,48.551,48.667,45.734,183976.76
2007-12-28,48.416,47.591,48.439,47.008,145602.68
2008-01-02,47.456,46.196,47.456,46.075,200760.01
2008-01-03,46.008,45.676,46.066,44.577,379968.67
2008-01-04,45.586,46.748,46.869,44.855,180837.53
2008-01-07,46.425,45.927,46.425,44.873,224284.1
2008-01-08,46.111,47.586,48.147,46.111,324606.03
2008-01-09,47.322,47.64,48.04,47.008,154007.34
2008-01-10,47.77,48.031,48.219,46.505,239537.43
2008-01-11,48.228,49.201,49.592,48.228,270258.19
2008-01-14,49.583,49.089,50.641,48.892,154510.57
2008-01-15,49.116,47.116,49.286,46.649,332476.54
2008-01-16,46.2,45.173,46.416,44.922,271646.84
2008-01-17,44.855,44.666,45.528,43.419,223156.08
2008-01-18,44.653,44.052,44.846,43.37,214061.19
2008-01-21,44.052,39.647,44.052,39.647,332012.0
2008-01-22,37.678,35.682,37.678,35.682,328947.93
2008-01-23,34.991,36.095,36.781,34.332,345617.88
2008-01-24,36.785,35.852,36.871,34.449,238230.61
2008-01-25,35.695,36.149,36.736,34.942,256725.86
2008-01-28,35.435,32.533,35.66,32.533,239765.74
2008-01-29,33.641,32.511,34.054,31.825,150831.01
2008-01-30,33.188,31.892,33.587,30.941,218955.0
2008-01-31,31.744,32.21,32.766,31.488,104764.75
2008-02-01,32.47,33.188,33.529,31.99,213846.45
2008-02-04,34.067,35.507,35.803,34.045,255250.05
2008-02-05,35.382,34.736,35.386,34.359,121342.83
2008-02-13,33.193,32.26,33.417,32.071,143035.97
2008-02-14,32.654,33.372,33.551,32.493,106291.1
2008-02-15,32.968,34.072,34.09,32.654,104584.65
2008-02-18,34.471,34.763,35.032,34.215,111788.98
2008-02-19,34.713,34.484,34.713,33.417,152563.96
2008-02-20,34.426,33.39,34.426,33.184,106712.96
2008-02-21,33.17,32.529,33.17,31.829,128895.4
2008-02-22,31.914,31.138,32.094,30.95,123990.91
2008-02-25,31.197,29.326,31.528,29.16,123151.35
2008-02-26,31.129,30.519,31.457,29.604,168604.49
2008-02-27,30.883,32.215,32.52,30.501,199465.98
2008-02-28,31.847,31.398,32.13,31.259,112574.34
2008-02-29,31.403,31.937,32.52,31.111,123558.65
2008-03-03,31.668,31.448,32.179,30.488,317560.42
2008-03-04,31.394,30.098,31.448,30.048,274004.33
2008-03-06,31.389,32.466,33.107,30.232,592802.2
2008-03-07,31.578,30.349,31.578,29.694,574224.11
2008-03-10,29.9,28.931,29.963,28.824,270468.9
2008-03-11,28.743,28.64,29.084,28.03,209385.76
2008-03-12,29.685,28.622,29.815,28.124,274029.34
2008-03-13,28.483,28.434,28.505,27.743,244558.62
2008-03-14,28.38,28.281,28.478,27.518,201078.88
2008-03-17,27.81,26.832,27.855,26.689,228938.67
2008-03-18,26.814,25.303,27.249,24.841,300225.82
2008-03-19,26.132,25.54,26.132,25.029,540636.07
2008-03-20,23.325,25.096,25.747,22.988,421131.78
2008-03-21,25.298,25.146,25.966,24.661,334576.87
2008-03-24,25.312,22.679,25.41,22.629,510761.58
2008-03-25,21.979,22.912,23.639,21.665,508546.17
2008-03-26,23.015,23.41,23.997,22.652,398387.2
2008-03-27,22.598,21.974,23.235,21.885,272417.62
2008-03-28,22.167,23.836,23.984,21.84,674079.97
2008-03-31,23.091,23.733,24.343,22.921,446562.63
2008-04-01,23.549,23.93,24.311,22.925,426326.94
2008-04-02,24.558,25.5,26.321,24.266,813213.68
2008-04-03,24.939,26.482,26.554,24.76,396089.42
2008-04-07,26.864,27.9,28.169,26.482,524241.65
2008-04-08,27.666,27.563,27.945,26.805,371506.84
2008-04-09,26.913,25.621,27.227,25.518,301896.99
2008-04-10,25.442,26.186,26.231,24.706,253040.16
2008-04-11,26.464,26.352,26.823,25.827,163652.64
2008-04-14,25.518,24.621,25.693,24.311,391067.64
2008-04-15,24.589,25.101,25.388,23.235,270677.14
2008-04-16,24.805,24.374,25.249,24.311,120519.39
2008-04-17,24.446,25.258,25.738,24.446,371270.83
2008-04-18,24.67,24.782,25.567,24.325,362445.19
2008-04-21,27.222,25.567,27.222,24.939,579710.36
2008-04-22,25.141,26.074,26.24,24.186,240229.29
2008-04-23,25.926,27.231,27.361,25.572,438692.46
2008-04-24,29.828,29.954,29.954,29.138,954565.58
2008-04-25,30.053,30.062,31.304,29.828,754353.87
2008-04-28,28.931,29.021,29.604,28.671,307200.9
2008-04-29,28.797,29.178,29.393,28.685,218923.86
2008-04-30,30.053,30.95,31.304,29.761,628620.74
2008-05-05,31.398,30.775,31.623,30.367,357413.92
2008-05-06,30.501,30.29,30.636,30.053,214954.5
2008-05-07,30.29,27.846,30.501,27.792,569764.12
2008-05-08,27.536,28.115,28.38,27.142,284007.29
2008-05-09,29.515,28.743,29.9,28.187,400655.85
2008-05-12,27.855,28.178,28.842,27.308,222295.43
2008-05-14,27.07,28.214,28.241,27.07,411343.63
2008-05-15,28.389,27.675,28.707,27.586,197671.84
2008-05-16,27.81,27.604,28.348,27.218,140192.37
2008-05-19,27.622,27.012,27.738,26.599,139247.11
2008-05-20,27.012,25.585,27.496,25.522,203398.58
2008-05-21,25.558,26.002,26.025,24.832,218184.41
2008-05-22,25.697,25.11,25.697,25.007,129708.85
2008-05-23,25.256,25.252,25.79,25.016,95297.78
2008-05-26,24.894,23.935,24.894,23.898,175875.52
2008-05-27,23.994,24.46,24.487,23.591,133672.17
2008-05-28,24.577,25.256,25.646,24.238,187574.04
2008-05-29,25.211,24.401,25.302,24.374,109081.43
2008-05-30,24.672,25.483,25.523,24.668,207212.92
2008-06-02,25.302,25.75,26.03,24.903,158336.21
2008-06-03,25.551,25.216,25.863,25.075,115573.03
2008-06-04,25.102,24.582,25.338,24.378,126088.31
2008-06-05,24.446,24.677,24.93,24.392,75527.29
2008-06-06,24.826,24.695,25.202,24.451,75632.97
2008-06-10,23.31,22.69,23.749,22.405,242541.66
2008-06-11,22.563,22.808,23.152,22.409,134014.1
2008-06-12,22.631,22.355,22.699,21.866,164090.32
2008-06-13,22.36,22.201,22.722,22.088,95476.25
2008-06-16,22.305,22.604,22.731,21.889,177529.79
2008-06-17,22.622,22.237,22.762,21.997,122202.9
2008-06-18,22.124,23.115,23.31,21.5,312785.46
2008-06-19,22.894,21.676,22.903,21.545,203157.12
2008-06-20,21.703,22.794,23.582,21.291,358139.3
2008-06-23,22.314,22.034,22.681,21.952,137208.36
2008-06-24,22.088,22.482,22.848,21.997,197405.77
2008-06-25,22.482,23.075,23.31,22.319,196437.79
2008-06-26,23.075,23.392,23.627,22.993,193983.38
2008-06-27,22.246,22.197,22.722,22.156,202573.9
2008-06-30,22.201,22.296,22.654,22.07,159934.81
2008-07-01,22.405,21.644,22.423,21.454,205411.0
2008-07-02,21.454,19.481,21.816,19.481,458716.42
2008-07-03,18.548,18.354,19.141,17.544,1095371.65
2008-07-04,18.014,18.182,18.331,17.811,296279.48
2008-07-07,18.105,18.997,19.196,18.1,343102.44
2008-07-08,18.997,18.25,19.377,18.014,493228.22
2008-07-09,18.634,19.816,19.829,18.558,642236.5
2008-07-10,19.327,19.481,20.06,19.241,512292.4
2008-07-11,19.399,19.535,19.644,18.942,275097.6
2008-07-14,19.259,19.553,19.848,19.236,187203.36
2008-07-15,19.562,18.381,19.621,18.331,301405.14
2008-07-16,18.105,17.833,18.105,17.598,199447.94
2008-07-18,18.128,18.589,18.653,17.652,281517.44
2008-07-21,18.331,19.427,19.553,18.245,364586.07
2008-07-22,19.327,19.463,19.639,19.218,240277.89
2008-07-23,19.599,19.857,20.232,19.59,381094.47
2008-07-24,20.187,21.264,21.5,20.187,507272.04
2008-07-25,20.78,20.793,21.02,20.368,296010.41
2008-07-28,20.843,20.327,21.319,20.142,308276.29
2008-07-29,19.87,19.929,20.042,19.653,167795.03
2008-07-30,20.413,19.906,20.468,19.725,119114.84
2008-07-31,20.051,19.449,20.074,19.418,132378.86
2008-08-01,19.322,20.277,20.49,19.2,185083.21
2008-08-04,19.911,19.875,20.481,19.825,112308.19
2008-08-05,19.915,20.001,20.431,19.825,212780.25
2008-08-06,20.237,20.712,20.902,20.142,224187.13
2008-08-07,20.685,20.635,20.839,20.323,167055.08
2008-08-08,20.486,19.531,20.635,19.463,175456.63
2008-08-11,19.499,18.865,19.82,18.648,180577.04
2008-08-12,18.793,19.015,19.236,18.743,117655.54
2008-08-13,18.784,18.539,18.965,18.331,132485.33
2008-08-14,18.481,18.594,18.956,18.336,86122.22
2008-08-15,18.603,18.933,19.218,18.462,80595.1
2008-08-18,18.974,18.109,19.006,18.105,152816.27
2008-08-19,18.051,18.58,18.666,17.879,117178.3
2008-08-20,18.417,20.35,20.436,18.331,293755.09
2008-08-21,19.915,19.517,20.232,19.504,178849.8
2008-08-22,19.146,19.399,19.676,19.037,91763.59
2008-08-25,19.463,19.676,20.187,19.064,119314.24
2008-08-26,19.463,19.888,19.988,19.286,118850.68
2008-08-27,19.961,20.246,20.576,19.87,251115.36
2008-08-28,20.436,20.644,21.151,20.436,203657.58
2008-08-29,20.721,20.789,21.128,20.721,192002.1
2008-09-01,20.594,20.182,20.599,19.866,140840.69
2008-09-02,20.142,20.083,20.427,19.906,104075.86
2008-09-03,20.246,19.82,20.391,19.463,120808.34
2008-09-04,19.58,19.467,19.82,19.01,121915.81
2008-09-05,18.92,18.911,19.123,18.739,122637.16
2008-09-08,19.092,19.39,19.508,18.793,190254.5
2008-09-09,19.463,19.336,19.508,19.128,112911.56
2008-09-10,19.101,19.101,19.689,18.874,124751.41
2008-09-11,18.965,17.833,19.236,17.802,167735.39
2008-09-12,17.978,18.232,18.526,17.901,146856.9
2008-09-16,17.539,16.688,17.539,16.408,317635.2
2008-09-17,16.521,15.19,16.806,15.018,326249.74
2008-09-18,14.113,13.877,14.891,13.669,466526.25
2008-09-19,15.267,15.267,15.267,15.059,210605.49
2008-09-22,16.792,16.792,16.792,16.181,713773.55
2008-09-23,16.294,16.118,16.693,16.104,509624.78
2008-09-24,15.837,16.041,16.068,15.439,322493.43
2008-09-25,16.109,16.412,17.643,16.041,799798.43
2008-09-26,16.159,15.059,16.276,14.769,1434172.07
2008-10-06,15.438,15.21,15.602,14.937,828835.8
2008-10-07,14.131,14.546,15.028,14.099,386758.02
2008-10-08,13.981,13.207,14.263,13.125,516711.39
2008-10-09,13.366,13.229,13.594,12.478,485971.95
2008-10-10,12.478,12.642,12.952,12.405,405175.47
2008-10-13,12.747,13.635,13.685,12.3,629485.08
2008-10-14,14.532,13.439,14.541,13.398,691819.78
2008-10-15,12.76,13.056,13.225,12.687,329401.58
2008-10-16,12.341,11.977,12.414,11.845,348701.12
2008-10-17,12.205,11.941,12.25,11.84,202842.07
2008-10-20,11.786,12.187,12.296,11.271,470914.15
2008-10-21,12.187,11.845,12.25,11.809,488553.42
2008-10-22,11.522,11.394,11.74,11.339,349534.93
2008-10-23,10.93,10.975,11.157,10.747,501258.08
2008-10-24,10.984,10.297,11.062,10.274,636985.96
2008-10-27,9.946,9.504,9.951,9.336,717096.1
2008-10-28,9.463,9.463,9.755,9.062,1150363.84
2008-10-29,9.655,9.686,10.192,9.536,1107373.17
2008-10-30,9.513,10.656,10.656,9.213,1141256.11
2008-10-31,10.36,10.347,10.72,10.247,678541.21
2008-11-03,10.329,10.793,11.18,10.292,587606.94
2008-11-04,10.656,10.825,10.975,10.406,441623.91
2008-11-05,10.93,11.522,11.909,10.93,671940.86
2008-11-06,11.03,10.934,11.335,10.911,431396.33
2008-11-07,10.615,11.453,11.604,10.588,434256.71
2008-11-10,11.932,12.054,12.341,11.608,695597.89
2008-11-11,11.749,11.763,12.018,11.617,471317.08
2008-11-12,11.599,11.631,12.009,11.339,438804.21
2008-11-13,11.33,11.827,12.159,10.966,811084.77
2008-11-14,12.136,12.109,12.296,11.854,749541.68
2008-11-17,12.023,12.382,12.451,11.891,603542.43
2008-11-18,12.205,11.144,12.514,11.144,669180.6
2008-11-19,11.03,11.658,11.822,10.483,847555.02
2008-11-20,11.112,10.989,11.453,10.875,760420.78
2008-11-21,10.533,11.139,11.431,10.42,694695.34
2008-11-24,11.043,10.588,11.094,10.574,368354.61
2008-11-25,10.902,10.688,10.93,10.565,266098.01
2008-11-26,10.556,10.779,10.93,10.556,191141.82
2008-11-27,11.44,10.884,11.64,10.848,625070.17
2008-11-28,10.747,10.242,10.861,10.192,472365.76
2008-12-01,10.233,10.278,10.356,9.841,343705.54
2008-12-02,9.882,10.269,10.533,9.869,315704.6
2008-12-03,10.41,10.907,10.939,10.392,469585.7
2008-12-04,11.203,11.727,12.0,11.203,1195267.23
2008-12-05,11.681,11.959,12.095,11.631,621197.31
2008-12-08,12.259,12.519,12.583,12.095,869063.85
2008-12-09,12.478,12.15,12.615,12.054,558399.39
2008-12-10,12.023,12.674,12.824,11.913,556390.23
2008-12-11,12.528,12.592,13.043,12.432,537850.48
2008-12-12,12.446,11.813,12.592,11.613,466841.67
2008-12-15,12.114,12.287,12.683,12.045,481639.61
2008-12-16,12.073,12.432,12.442,11.84,272138.9
2008-12-17,12.633,12.555,13.002,12.524,484226.39
2008-12-18,12.56,13.462,13.494,12.309,598699.31
2008-12-19,13.207,13.817,14.254,13.161,644904.85
2008-12-22,13.698,13.084,13.872,12.933,443510.21
2008-12-23,13.07,12.3,13.07,12.296,409801.45
2008-12-24,12.205,12.346,12.542,12.159,293094.55
2008-12-25,12.296,12.164,12.419,11.891,246613.08
2008-12-26,12.027,12.209,12.528,11.932,198413.68
2008-12-29,12.068,12.054,12.259,11.795,213538.65
2008-12-30,12.054,11.941,12.264,11.859,153046.13
2008-12-31,11.991,12.109,12.423,11.941,187663.01
2009-01-05,12.706,13.138,13.193,12.569,351053.5
2009-01-06,13.07,13.598,13.831,13.038,451975.71
2009-01-07,13.557,13.603,13.758,13.366,306279.49
2009-01-08,13.116,12.906,13.229,12.774,329273.23
2009-01-09,12.865,12.938,13.275,12.865,235815.68
2009-01-12,12.842,12.71,13.07,12.66,323459.02
2009-01-13,12.478,12.569,12.906,12.432,189568.62
2009-01-14,12.742,13.594,13.612,12.669,419314.24
2009-01-15,13.298,13.421,13.548,13.075,522011.57
2009-01-16,13.525,13.439,14.099,13.207,491821.52
2009-01-19,13.657,13.817,14.163,13.653,453985.9
2009-01-20,13.662,13.771,13.926,13.343,285719.56
2009-01-21,13.434,13.334,13.84,13.207,546236.51
2009-01-22,13.507,13.357,13.698,13.175,260582.61
2009-01-23,13.252,13.143,13.448,13.097,237239.48
2009-02-02,13.434,13.348,13.566,13.22,154220.87
2009-02-03,13.316,13.712,13.821,13.252,327479.84
2009-02-04,13.799,14.131,14.209,13.799,318624.73
2009-02-05,14.218,14.782,15.142,14.186,646045.63
2009-02-06,14.892,15.47,15.666,14.887,452228.6
2009-02-09,15.711,15.593,16.012,15.484,480839.2
2009-02-10,15.424,15.611,15.848,15.306,244815.9
2009-02-11,15.256,15.438,15.939,15.179,524477.12
2009-02-12,15.575,15.388,15.739,14.983,308293.86
2009-02-13,15.393,15.98,16.171,15.21,462439.28
2009-02-16,16.076,16.363,16.713,16.076,423288.21
2009-02-17,16.335,15.552,16.394,15.484,379747.07
2009-02-18,15.087,14.696,15.301,14.559,399275.07
2009-02-19,14.851,14.869,15.069,14.582,343069.02
2009-02-20,14.878,15.046,15.124,14.664,234919.78
2009-02-23,14.928,15.552,15.616,14.514,388041.31
2009-02-24,15.215,14.696,15.324,14.482,492290.18
2009-02-25,14.928,15.156,15.279,14.395,602421.62
2009-02-26,15.019,14.668,15.534,14.527,473026.32
2009-02-27,14.527,14.55,15.151,14.263,431959.28
2009-03-02,14.541,14.245,14.541,13.867,306124.38
2009-03-03,13.721,13.73,13.981,13.58,392258.61
2009-03-04,13.867,15.106,15.106,13.867,516460.24
2009-03-05,15.575,15.702,15.985,15.256,803734.97
2009-03-06,15.256,15.475,15.78,15.229,426891.35
2009-03-09,15.666,14.996,16.03,14.96,512191.1
2009-03-10,14.801,15.72,15.848,14.509,355740.85
2009-03-11,16.167,15.584,16.331,15.484,553975.94
2009-03-12,15.538,16.376,16.394,15.169,527052.56
2009-03-13,16.262,16.526,16.85,16.171,682774.04
2009-03-16,16.463,16.713,16.777,16.03,377915.4
2009-03-17,16.736,16.836,16.964,16.581,583655.1
2009-03-18,16.895,16.649,16.986,16.604,428407.35
2009-03-19,16.668,17.082,17.16,16.486,436334.46
2009-03-20,17.032,16.549,17.078,16.394,347875.2
2009-03-23,16.554,17.319,17.624,16.549,539951.18
